algorithm,correct,minrun,insertion_ratio,extended_run_count,weighted_merge_workload,merge_comparisons,adjusted_run_count,adjusted_normalized_run_count,adjusted_avg_run_length,adjusted_run_cv,adjusted_max_run_ratio,adjusted_max_to_avg_ratio,adjusted_run_entropy,adjusted_run_entropy_bound_nH,n,data_type,trial,natural_run_count,natural_normalized_run_count,natural_avg_run_length,natural_run_cv,natural_max_run_ratio,natural_max_to_avg_ratio,natural_run_entropy,natural_run_entropy_bound_nH
timsort_style_with_minrun,True,40,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,2,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_with_minrun,True,40,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,2,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_without_minrun,True,0,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,2,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_without_minrun,True,0,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,2,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_with_minrun,True,40,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,3,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_with_minrun,True,40,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,3,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_without_minrun,True,0,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,3,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_without_minrun,True,0,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,3,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_with_minrun,True,40,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,4,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_with_minrun,True,40,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,4,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_without_minrun,True,0,0.0,0,18698,6957,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,4,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
powersort_style_without_minrun,True,0,0.0,0,20002,8696,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777,10000,skewed_runs,4,8,0.0008,1250.0,1.7253322462644693,0.6956,5.5648,1.7411618045207773,17411.61804520777
timsort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,0,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,0,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,0,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,0,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,1,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,1,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,1,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,1,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,2,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,2,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,2,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,2,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,3,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,3,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,3,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,3,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,4,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_with_minrun,True,40,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,4,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,4,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
powersort_style_without_minrun,True,0,0.0,0,18889,9841,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877,10000,exponential_runs,4,6,0.0006,1666.6666666666667,1.0312051978146735,0.5079,3.0473999999999997,1.882079835355877,18820.79835355877
timsort_style_with_minrun,True,40,1.0,250,79840,39320,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,0,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_with_minrun,True,40,1.0,250,79760,39720,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,0,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_without_minrun,True,0,0.0,0,126320,59608,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,0,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_without_minrun,True,0,0.0,0,123616,61752,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,0,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_with_minrun,True,40,1.0,250,79840,39320,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,1,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_with_minrun,True,40,1.0,250,79760,39720,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,1,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_without_minrun,True,0,0.0,0,126320,59608,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,1,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_without_minrun,True,0,0.0,0,123616,61752,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,1,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_with_minrun,True,40,1.0,250,79840,39320,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,2,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_with_minrun,True,40,1.0,250,79760,39720,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,2,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_without_minrun,True,0,0.0,0,126320,59608,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,2,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_without_minrun,True,0,0.0,0,123616,61752,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,2,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_with_minrun,True,40,1.0,250,79840,39320,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,3,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_with_minrun,True,40,1.0,250,79760,39720,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,3,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_without_minrun,True,0,0.0,0,126320,59608,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,3,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_without_minrun,True,0,0.0,0,123616,61752,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,3,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_with_minrun,True,40,1.0,250,79840,39320,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,4,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_with_minrun,True,40,1.0,250,79760,39720,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,many_tiny_runs,4,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_without_minrun,True,0,0.0,0,126320,59608,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,4,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
powersort_style_without_minrun,True,0,0.0,0,123616,61752,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527,10000,many_tiny_runs,4,5000,0.5,2.0,0.0,0.0002,1.0,12.287712379548527,122877.12379548527
timsort_style_with_minrun,True,40,1.0,250,79840,76050,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,0,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137
powersort_style_with_minrun,True,40,1.0,250,79760,75887,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,0,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137
timsort_style_without_minrun,True,0,0.0,0,130924,120241,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137,10000,duplicate_heavy,0,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137
powersort_style_without_minrun,True,0,0.0,0,120111,109920,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137,10000,duplicate_heavy,0,4086,0.4086,2.447381302006853,0.30241084636632987,0.0007,2.8602,11.938828927037138,119388.28927037137
timsort_style_with_minrun,True,40,1.0,250,79840,75898,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,1,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177
powersort_style_with_minrun,True,40,1.0,250,79760,75704,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,1,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177
timsort_style_without_minrun,True,0,0.0,0,127719,117271,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177,10000,duplicate_heavy,1,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177
powersort_style_without_minrun,True,0,0.0,0,119921,109645,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177,10000,duplicate_heavy,1,4040,0.404,2.4752475247524752,0.31675605755849406,0.0007,2.828,11.917227106566177,119172.27106566177
timsort_style_with_minrun,True,40,1.0,250,79840,75961,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,2,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025
powersort_style_with_minrun,True,40,1.0,250,79760,75832,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,2,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025
timsort_style_without_minrun,True,0,0.0,0,126362,115932,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025,10000,duplicate_heavy,2,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025
powersort_style_without_minrun,True,0,0.0,0,120001,109885,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025,10000,duplicate_heavy,2,4059,0.4059,2.463661000246366,0.3080173047086802,0.0007,2.8413,11.927035694590025,119270.35694590025
timsort_style_with_minrun,True,40,1.0,250,79840,75951,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,3,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512
powersort_style_with_minrun,True,40,1.0,250,79760,75779,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,3,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512
timsort_style_without_minrun,True,0,0.0,0,125466,115084,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512,10000,duplicate_heavy,3,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512
powersort_style_without_minrun,True,0,0.0,0,120097,109682,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512,10000,duplicate_heavy,3,4088,0.4088,2.4461839530332683,0.30436924943233007,0.0007,2.8615999999999997,11.938689256456511,119386.89256456512
timsort_style_with_minrun,True,40,1.0,250,79840,75941,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,4,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139
powersort_style_with_minrun,True,40,1.0,250,79760,75876,250,0.025,40.0,0.0,0.004,1.0,7.9657842846621,79657.842846621,10000,duplicate_heavy,4,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139
timsort_style_without_minrun,True,0,0.0,0,124732,114283,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139,10000,duplicate_heavy,4,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139
powersort_style_without_minrun,True,0,0.0,0,119784,109648,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139,10000,duplicate_heavy,4,4012,0.4012,2.4925224327018944,0.3170041009198461,0.0008,3.2096,11.906840932576138,119068.40932576139
timsort_style_with_minrun,True,40,0.61,153,80084,41932,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,0,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_with_minrun,True,40,0.61,153,78724,43312,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,0,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_without_minrun,True,0,0.0,0,86400,44120,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,0,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_without_minrun,True,0,0.0,0,83136,41614,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,0,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_with_minrun,True,40,0.61,153,80084,41932,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,1,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_with_minrun,True,40,0.61,153,78724,43312,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,1,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_without_minrun,True,0,0.0,0,86400,44120,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,1,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_without_minrun,True,0,0.0,0,83136,41614,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,1,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_with_minrun,True,40,0.61,153,80084,41932,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,2,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_with_minrun,True,40,0.61,153,78724,43312,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,2,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_without_minrun,True,0,0.0,0,86400,44120,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,2,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_without_minrun,True,0,0.0,0,83136,41614,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,2,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_with_minrun,True,40,0.61,153,80084,41932,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,3,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_with_minrun,True,40,0.61,153,78724,43312,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,3,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_without_minrun,True,0,0.0,0,86400,44120,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,3,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_without_minrun,True,0,0.0,0,83136,41614,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,3,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_with_minrun,True,40,0.61,153,80084,41932,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,4,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_with_minrun,True,40,0.61,153,78724,43312,228,0.0228,43.85964912280702,0.13338665600426453,0.0052,1.1856,7.8201647515931345,78201.64751593134,10000,alternating_small_large_raw_runs,4,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_without_minrun,True,0,0.0,0,86400,44120,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,4,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
powersort_style_without_minrun,True,0,0.0,0,83136,41614,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477,10000,alternating_small_large_raw_runs,4,304,0.0304,32.89473684210526,0.9408448968878984,0.0064,1.9456000000000002,7.442912379549477,74429.12379549477
timsort_style_with_minrun,True,40,0.0,0,68800,34600,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,0,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
powersort_style_with_minrun,True,40,0.0,0,67200,33720,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,0,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
timsort_style_without_minrun,True,0,0.0,0,68800,34600,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,0,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
powersort_style_without_minrun,True,0,0.0,0,67200,33720,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,0,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
timsort_style_with_minrun,True,40,0.0,0,68800,34600,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,1,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
powersort_style_with_minrun,True,40,0.0,0,67200,33720,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,1,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
timsort_style_without_minrun,True,0,0.0,0,68800,34600,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097,10000,alternating_minrun_large_runs,1,100,0.01,100.0,0.6,0.016,1.6,6.365784284662097,63657.84284662097
